user_id,item_id,age,gender,city,timestamp,rating
1,5fa359dc0574d6367aaf1e67,18,male,珠海,2020-09-01 00:47:14,1
1,5fa359b90574d6367aaf1d43,18,male,珠海,2020-09-01 01:51:55,3
1,5fa35afdac0ea832d2bc1116,18,male,珠海,2020-09-01 01:26:55,5
1,5fa35b1fac0ea832d2bc127e,18,male,珠海,2020-09-01 00:01:30,2
1,5fa35b4fac0ea832d2bc142d,18,male,珠海,2020-09-01 02:22:08,4
1,5fa35b61ac0ea832d2bc150c,18,male,珠海,2020-09-01 00:48:27,1
1,5fa35b37ac0ea832d2bc13b3,18,male,珠海,2020-09-01 01:23:07,1
1,5fa359890574d6367aaf1abf,18,male,珠海,2020-09-01 00:24:01,4
1,5fa35b27ac0ea832d2bc12f6,18,male,珠海,2020-09-01 00:15:17,1
1,5fa359a50574d6367aaf1c05,18,male,珠海,2020-09-01 01:45:47,5
1,5fa35b7cac0ea832d2bc1657,18,male,珠海,2020-09-01 01:31:36,5
1,5fa359f70574d6367aaf1ffd,18,male,珠海,2020-09-01 00:05:19,3
1,5fa35afcac0ea832d2bc1107,18,male,珠海,2020-09-01 00:36:17,3
1,5fa359ce0574d6367aaf1dad,18,male,珠海,2020-09-01 00:50:03,5
1,5fa359ce0574d6367aaf1da8,18,male,珠海,2020-09-01 01:12:41,3
1,5fa35b30ac0ea832d2bc1365,18,male,珠海,2020-09-01 01:59:05,4
1,5fa359ff0574d6367aaf2076,18,male,珠海,2020-09-01 01:19:53,5
1,5fa35b73ac0ea832d2bc15e1,18,male,珠海,2020-09-01 00:36:10,2
1,5fa35b01ac0ea832d2bc1151,18,male,珠海,2020-09-01 02:14:55,1
1,5fa359950574d6367aaf1b82,18,male,珠海,2020-09-01 00:15:58,2
1,5fa35b2dac0ea832d2bc133d,18,male,珠海,2020-09-01 00:42:03,2
1,5fa359ec0574d6367aaf1f5d,18,male,珠海,2020-09-01 01:14:01,4
1,5fa35b8bac0ea832d2bc1720,18,male,珠海,2020-09-01 01:10:35,5
1,5fa35a040574d6367aaf20d1,18,male,珠海,2020-09-01 00:06:37,5
1,5fa359f60574d6367aaf1fec,18,male,珠海,2020-09-01 01:22:48,2
1,5fa359bc0574d6367aaf1d79,18,male,珠海,2020-09-01 00:38:49,5
1,5fa35b04ac0ea832d2bc116e,18,male,珠海,2020-09-01 02:33:40,1
1,5fa35af9ac0ea832d2bc10e1,18,male,珠海,2020-09-01 02:29:12,1
1,5fa35b6bac0ea832d2bc1582,18,male,珠海,2020-09-01 02:21:38,4
1,5fa359ab0574d6367aaf1c6f,18,male,珠海,2020-09-01 01:28:47,5
1,5fa35b33ac0ea832d2bc138c,18,male,珠海,2020-09-01 00:27:41,3
1,5fa3599e0574d6367aaf1bc1,18,male,珠海,2020-09-01 00:53:42,2
1,5fa35b8dac0ea832d2bc172f,18,male,珠海,2020-09-01 00:08:44,3
1,5fa359a50574d6367aaf1c08,18,male,珠海,2020-09-01 01:41:46,2
1,5fa359d90574d6367aaf1e35,18,male,珠海,2020-09-01 01:24:18,5
1,5fa359b20574d6367aaf1ce4,18,male,珠海,2020-09-01 00:56:14,2
1,5fa359fe0574d6367aaf2068,18,male,珠海,2020-09-01 01:48:21,4
1,5fa359b80574d6367aaf1d2b,18,male,珠海,2020-09-01 02:30:09,5
1,5fa35b57ac0ea832d2bc1490,18,male,珠海,2020-09-01 01:07:45,5
1,5fa35b34ac0ea832d2bc1392,18,male,珠海,2020-09-01 01:59:20,4
1,5fa359bb0574d6367aaf1d6f,18,male,珠海,2020-09-01 01:46:34,5
1,5fa359df0574d6367aaf1e8c,18,male,珠海,2020-09-01 00:02:35,2
1,5fa359e90574d6367aaf1f2d,18,male,珠海,2020-09-01 02:05:14,3
1,5fa35b07ac0ea832d2bc119e,18,male,珠海,2020-09-01 00:17:22,5
1,5fa35af7ac0ea832d2bc10c3,18,male,珠海,2020-09-01 01:55:36,2
1,5fa359890574d6367aaf1aba,18,male,珠海,2020-09-01 00:37:54,1
1,5fa35b89ac0ea832d2bc16fe,18,male,珠海,2020-09-01 01:50:43,1
1,5fa3598c0574d6367aaf1ae8,18,male,珠海,2020-09-01 00:29:25,4
2,5fa35a040574d6367aaf20ca,18,male,珠海,2020-09-01 02:11:10,4
2,5fa35b2aac0ea832d2bc1316,18,male,珠海,2020-09-01 01:33:46,4
2,5fa35af8ac0ea832d2bc10d4,18,male,珠海,2020-09-01 00:41:30,2
2,5fa35b23ac0ea832d2bc12bf,18,male,珠海,2020-09-01 02:01:12,4
2,5fa35b87ac0ea832d2bc16e5,18,male,珠海,2020-09-01 02:39:03,5
2,5fa359d80574d6367aaf1e2d,18,male,珠海,2020-09-01 01:28:39,1
2,5fa359b30574d6367aaf1ce9,18,male,珠海,2020-09-01 01:00:47,1
2,5fa3599f0574d6367aaf1bd5,18,male,珠海,2020-09-01 01:51:53,4
2,5fa359bb0574d6367aaf1d62,18,male,珠海,2020-09-01 01:24:44,1
2,5fa35b85ac0ea832d2bc16c2,18,male,珠海,2020-09-01 02:24:55,3
2,5fa35b23ac0ea832d2bc12c5,18,male,珠海,2020-09-01 00:00:48,4
2,5fa359d60574d6367aaf1e13,18,male,珠海,2020-09-01 00:02:59,5
2,5fa359840574d6367aaf1a5f,18,male,珠海,2020-09-01 01:02:03,1
2,5fa35b31ac0ea832d2bc1380,18,male,珠海,2020-09-01 00:12:28,2
2,5fa35b27ac0ea832d2bc12f7,18,male,珠海,2020-09-01 01:08:25,1
2,5fa359e90574d6367aaf1f29,18,male,珠海,2020-09-01 00:41:28,2
2,5fa359b70574d6367aaf1d2a,18,male,珠海,2020-09-01 01:00:22,2
2,5fa359ba0574d6367aaf1d5c,18,male,珠海,2020-09-01 01:46:52,2
2,5fa359ad0574d6367aaf1c90,18,male,珠海,2020-09-01 00:44:42,3
2,5fa359b00574d6367aaf1cb8,18,male,珠海,2020-09-01 02:29:59,3
2,5fa35b60ac0ea832d2bc14fb,18,male,珠海,2020-09-01 00:19:04,5
2,5fa35b34ac0ea832d2bc1394,18,male,珠海,2020-09-01 01:17:32,1
2,5fa359f50574d6367aaf1fe3,18,male,珠海,2020-09-01 00:03:32,4
2,5fa359a20574d6367aaf1bea,18,male,珠海,2020-09-01 00:29:33,3
2,5fa359ff0574d6367aaf207b,18,male,珠海,2020-09-01 01:24:11,5
2,5fa359a30574d6367aaf1bf4,18,male,珠海,2020-09-01 00:59:37,5
2,5fa3599e0574d6367aaf1bc4,18,male,珠海,2020-09-01 01:01:47,4
2,5fa35a050574d6367aaf20d9,18,male,珠海,2020-09-01 00:46:03,1
2,5fa35b76ac0ea832d2bc1611,18,male,珠海,2020-09-01 00:35:01,1
2,5fa359a60574d6367aaf1c25,18,male,珠海,2020-09-01 02:03:56,4
2,5fa359890574d6367aaf1ab3,18,male,珠海,2020-09-01 02:33:30,5
2,5fa35b7eac0ea832d2bc166d,18,male,珠海,2020-09-01 02:21:40,2
2,5fa3598f0574d6367aaf1b21,18,male,珠海,2020-09-01 00:28:36,3
2,5fa359e10574d6367aaf1ea9,18,male,珠海,2020-09-01 01:42:21,2
2,5fa359e50574d6367aaf1ef8,18,male,珠海,2020-09-01 01:37:19,2
2,5fa35b69ac0ea832d2bc155f,18,male,珠海,2020-09-01 00:04:20,4
2,5fa359ae0574d6367aaf1c93,18,male,珠海,2020-09-01 01:03:01,3
2,5fa359b80574d6367aaf1d36,18,male,珠海,2020-09-01 01:26:41,1
2,5fa359a10574d6367aaf1be3,18,male,珠海,2020-09-01 01:48:38,3
2,5fa359f90574d6367aaf201f,18,male,珠海,2020-09-01 01:11:26,5
2,5fa35b1bac0ea832d2bc1252,18,male,珠海,2020-09-01 02:45:37,1
2,5fa35b6eac0ea832d2bc15a5,18,male,珠海,2020-09-01 01:20:51,2
2,5fa35b56ac0ea832d2bc1480,18,male,珠海,2020-09-01 02:12:29,3
2,5fa359b80574d6367aaf1d30,18,male,珠海,2020-09-01 01:13:59,1
2,5fa35b70ac0ea832d2bc15bc,18,male,珠海,2020-09-01 01:32:54,1
2,5fa35b05ac0ea832d2bc1186,18,male,珠海,2020-09-01 01:50:35,4
2,5fa35af8ac0ea832d2bc10d7,18,male,珠海,2020-09-01 01:30:35,2
2,5fa35b2cac0ea832d2bc1331,18,male,珠海,2020-09-01 00:45:39,5
2,5fa359bd0574d6367aaf1d81,18,male,珠海,2020-09-01 01:57:22,4
2,5fa35b77ac0ea832d2bc1622,18,male,珠海,2020-09-01 01:27:10,4
2,5fa35afcac0ea832d2bc1104,18,male,珠海,2020-09-01 01:28:37,5
2,5fa35b32ac0ea832d2bc1381,18,male,珠海,2020-09-01 01:23:11,1
2,5fa359900574d6367aaf1b2a,18,male,珠海,2020-09-01 01:50:15,1
2,5fa35a050574d6367aaf20e1,18,male,珠海,2020-09-01 02:43:47,5
2,5fa35b02ac0ea832d2bc115a,18,male,珠海,2020-09-01 01:08:32,2
2,5fa359880574d6367aaf1aab,18,male,珠海,2020-09-01 02:18:44,2
2,5fa359f60574d6367aaf1ff6,18,male,珠海,2020-09-01 02:20:03,2
2,5fa359d30574d6367aaf1df8,18,male,珠海,2020-09-01 00:11:27,2
2,5fa359a70574d6367aaf1c29,18,male,珠海,2020-09-01 00:45:17,1
2,5fa359ad0574d6367aaf1c8a,18,male,珠海,2020-09-01 01:46:54,4
2,5fa359f80574d6367aaf2015,18,male,珠海,2020-09-01 02:05:38,5
2,5fa35b2bac0ea832d2bc1321,18,male,珠海,2020-09-01 00:19:26,5
2,5fa359da0574d6367aaf1e49,18,male,珠海,2020-09-01 02:44:56,3
2,5fa35b26ac0ea832d2bc12e9,18,male,珠海,2020-09-01 00:38:28,2
2,5fa359f40574d6367aaf1fd8,18,male,珠海,2020-09-01 01:53:18,5
2,5fa35b79ac0ea832d2bc162d,18,male,珠海,2020-09-01 01:44:05,2
2,5fa359880574d6367aaf1a99,18,male,珠海,2020-09-01 02:40:16,3
2,5fa35b74ac0ea832d2bc15ef,18,male,珠海,2020-09-01 01:23:28,4
2,5fa35b24ac0ea832d2bc12c8,18,male,珠海,2020-09-01 01:33:40,1
2,5fa35b58ac0ea832d2bc14a1,18,male,珠海,2020-09-01 00:02:07,4
2,5fa359ad0574d6367aaf1c86,18,male,珠海,2020-09-01 02:33:13,5
2,5fa35b86ac0ea832d2bc16de,18,male,珠海,2020-09-01 00:52:06,2
2,5fa359dc0574d6367aaf1e61,18,male,珠海,2020-09-01 01:17:22,2
2,5fa359910574d6367aaf1b48,18,male,珠海,2020-09-01 02:16:13,2
2,5fa35a000574d6367aaf208a,18,male,珠海,2020-09-01 00:12:48,3
2,5fa35b8aac0ea832d2bc170b,18,male,珠海,2020-09-01 02:37:44,3
2,5fa3598f0574d6367aaf1b24,18,male,珠海,2020-09-01 01:29:38,3
2,5fa359ce0574d6367aaf1db0,18,male,珠海,2020-09-01 00:50:27,2
2,5fa35b57ac0ea832d2bc1489,18,male,珠海,2020-09-01 01:33:48,1
2,5fa35b8fac0ea832d2bc174b,18,male,珠海,2020-09-01 00:08:15,1
2,5fa35b4cac0ea832d2bc140b,18,male,珠海,2020-09-01 01:34:32,2
2,5fa35b86ac0ea832d2bc16db,18,male,珠海,2020-09-01 02:29:13,5
2,5fa359920574d6367aaf1b4d,18,male,珠海,2020-09-01 00:29:24,3
2,5fa359910574d6367aaf1b3c,18,male,珠海,2020-09-01 02:18:14,5
2,5fa35b87ac0ea832d2bc16ed,18,male,珠海,2020-09-01 02:44:21,4
2,5fa35b0bac0ea832d2bc11d1,18,male,珠海,2020-09-01 01:20:25,3
2,5fa35b1cac0ea832d2bc1263,18,male,珠海,2020-09-01 01:36:37,3
2,5fa35a020574d6367aaf20ab,18,male,珠海,2020-09-01 01:18:36,4
2,5fa35b6aac0ea832d2bc1578,18,male,珠海,2020-09-01 00:13:44,1
2,5fa359e10574d6367aaf1eac,18,male,珠海,2020-09-01 01:20:38,2
2,5fa359a80574d6367aaf1c47,18,male,珠海,2020-09-01 02:20:47,2
2,5fa359db0574d6367aaf1e55,18,male,珠海,2020-09-01 00:53:16,2
2,5fa35b31ac0ea832d2bc1377,18,male,珠海,2020-09-01 02:05:19,2
2,5fa3598a0574d6367aaf1acf,18,male,珠海,2020-09-01 02:03:07,4
2,5fa35b2dac0ea832d2bc1340,18,male,珠海,2020-09-01 01:17:54,2
2,5fa35b78ac0ea832d2bc1627,18,male,珠海,2020-09-01 02:42:21,5
2,5fa35b09ac0ea832d2bc11b9,18,male,珠海,2020-09-01 00:00:24,1
2,5fa359b80574d6367aaf1d2d,18,male,珠海,2020-09-01 02:16:35,2
2,5fa359e10574d6367aaf1eb8,18,male,珠海,2020-09-01 02:02:57,1
2,5fa359860574d6367aaf1a7e,18,male,珠海,2020-09-01 02:24:13,1
3,5fa35b86ac0ea832d2bc16d2,22,male,辽宁省/本溪市,2020-09-01 01:07:11,4
3,5fa359d30574d6367aaf1df3,22,male,辽宁省/本溪市,2020-09-01 00:53:41,1
3,5fa35b3cac0ea832d2bc13f8,22,male,辽宁省/本溪市,2020-09-01 00:03:28,4
3,5fa35b71ac0ea832d2bc15cc,22,male,辽宁省/本溪市,2020-09-01 00:32:55,2
3,5fa359e00574d6367aaf1e98,22,male,辽宁省/本溪市,2020-09-01 01:41:26,3
3,5fa35b69ac0ea832d2bc1561,22,male,辽宁省/本溪市,2020-09-01 00:54:18,5
3,5fa359900574d6367aaf1b2f,22,male,辽宁省/本溪市,2020-09-01 00:24:41,3
3,5fa35b7bac0ea832d2bc164c,22,male,辽宁省/本溪市,2020-09-01 02:33:55,5
3,5fa359fc0574d6367aaf204a,22,male,辽宁省/本溪市,2020-09-01 01:41:15,3
3,5fa359ed0574d6367aaf1f74,22,male,辽宁省/本溪市,2020-09-01 01:32:21,5
3,5fa359910574d6367aaf1b4a,22,male,辽宁省/本溪市,2020-09-01 00:51:41,1
3,5fa359d80574d6367aaf1e2b,22,male,辽宁省/本溪市,2020-09-01 00:11:47,5
3,5fa35b7cac0ea832d2bc165a,22,male,辽宁省/本溪市,2020-09-01 02:21:00,5
3,5fa359ba0574d6367aaf1d55,22,male,辽宁省/本溪市,2020-09-01 01:11:43,5
3,5fa359840574d6367aaf1a63,22,male,辽宁省/本溪市,2020-09-01 00:12:29,3
3,5fa3599f0574d6367aaf1bce,22,male,辽宁省/本溪市,2020-09-01 00:15:10,4
3,5fa359920574d6367aaf1b5e,22,male,辽宁省/本溪市,2020-09-01 02:36:06,5
3,5fa359fc0574d6367aaf2048,22,male,辽宁省/本溪市,2020-09-01 01:12:30,3
3,5fa359e50574d6367aaf1eff,22,male,辽宁省/本溪市,2020-09-01 02:10:46,2
3,5fa35b0cac0ea832d2bc11da,22,male,辽宁省/本溪市,2020-09-01 00:09:47,1
3,5fa359e10574d6367aaf1eb6,22,male,辽宁省/本溪市,2020-09-01 00:35:36,2
3,5fa35b21ac0ea832d2bc12a9,22,male,辽宁省/本溪市,2020-09-01 00:56:48,2
3,5fa359950574d6367aaf1b8c,22,male,辽宁省/本溪市,2020-09-01 00:06:27,1
3,5fa359a20574d6367aaf1bf1,22,male,辽宁省/本溪市,2020-09-01 02:42:10,2
3,5fa359cd0574d6367aaf1d9d,22,male,辽宁省/本溪市,2020-09-01 01:02:23,4
3,5fa35b7aac0ea832d2bc1641,22,male,辽宁省/本溪市,2020-09-01 02:02:30,2
3,5fa35b21ac0ea832d2bc12a8,22,male,辽宁省/本溪市,2020-09-01 01:45:01,3
3,5fa35b89ac0ea832d2bc1708,22,male,辽宁省/本溪市,2020-09-01 00:48:39,5
3,5fa359d90574d6367aaf1e33,22,male,辽宁省/本溪市,2020-09-01 02:40:52,4
3,5fa35b75ac0ea832d2bc15fd,22,male,辽宁省/本溪市,2020-09-01 02:30:55,1
3,5fa3599e0574d6367aaf1bc0,22,male,辽宁省/本溪市,2020-09-01 01:56:29,2
3,5fa35b1eac0ea832d2bc1277,22,male,辽宁省/本溪市,2020-09-01 02:02:46,3
3,5fa359aa0574d6367aaf1c68,22,male,辽宁省/本溪市,2020-09-01 00:06:25,2
3,5fa35b79ac0ea832d2bc1631,22,male,辽宁省/本溪市,2020-09-01 02:02:42,4
3,5fa359e30574d6367aaf1ece,22,male,辽宁省/本溪市,2020-09-01 00:51:05,4
3,5fa359900574d6367aaf1b35,22,male,辽宁省/本溪市,2020-09-01 02:14:09,2
3,5fa359940574d6367aaf1b7b,22,male,辽宁省/本溪市,2020-09-01 01:51:21,2
3,5fa359d60574d6367aaf1e0f,22,male,辽宁省/本溪市,2020-09-01 02:02:21,2
3,5fa359880574d6367aaf1a9b,22,male,辽宁省/本溪市,2020-09-01 02:14:32,4
3,5fa359e40574d6367aaf1edf,22,male,辽宁省/本溪市,2020-09-01 01:17:18,4
3,5fa359f80574d6367aaf2015,22,male,辽宁省/本溪市,2020-09-01 00:10:14,2
3,5fa35a040574d6367aaf20c7,22,male,辽宁省/本溪市,2020-09-01 02:00:06,1
3,5fa359dc0574d6367aaf1e6f,22,male,辽宁省/本溪市,2020-09-01 00:41:40,1
3,5fa3599c0574d6367aaf1b9f,22,male,辽宁省/本溪市,2020-09-01 02:04:31,5
3,5fa35b8eac0ea832d2bc1734,22,male,辽宁省/本溪市,2020-09-01 00:16:24,3
3,5fa35b80ac0ea832d2bc168f,22,male,辽宁省/本溪市,2020-09-01 02:10:17,4
3,5fa35afcac0ea832d2bc1114,22,male,辽宁省/本溪市,2020-09-01 01:29:23,2
3,5fa359b00574d6367aaf1cbf,22,male,辽宁省/本溪市,2020-09-01 01:58:01,5
3,5fa359b30574d6367aaf1ce9,22,male,辽宁省/本溪市,2020-09-01 02:07:14,2
3,5fa35b69ac0ea832d2bc1564,22,male,辽宁省/本溪市,2020-09-01 02:36:56,2
3,5fa35b06ac0ea832d2bc118b,22,male,辽宁省/本溪市,2020-09-01 01:22:23,4
3,5fa35b05ac0ea832d2bc1188,22,male,辽宁省/本溪市,2020-09-01 00:46:21,2
3,5fa359ba0574d6367aaf1d52,22,male,辽宁省/本溪市,2020-09-01 01:44:43,3
3,5fa359e90574d6367aaf1f32,22,male,辽宁省/本溪市,2020-09-01 02:37:27,4
3,5fa359890574d6367aaf1abc,22,male,辽宁省/本溪市,2020-09-01 01:02:05,3
3,5fa35b6aac0ea832d2bc156c,22,male,辽宁省/本溪市,2020-09-01 00:45:01,3
3,5fa359d60574d6367aaf1e0c,22,male,辽宁省/本溪市,2020-09-01 01:16:41,1
3,5fa359d60574d6367aaf1e0d,22,male,辽宁省/本溪市,2020-09-01 00:58:29,5
3,5fa359fe0574d6367aaf2071,22,male,辽宁省/本溪市,2020-09-01 02:00:39,3
3,5fa35b02ac0ea832d2bc115c,22,male,辽宁省/本溪市,2020-09-01 00:31:13,1
3,5fa35b09ac0ea832d2bc11c0,22,male,辽宁省/本溪市,2020-09-01 01:43:07,5
3,5fa359ce0574d6367aaf1db4,22,male,辽宁省/本溪市,2020-09-01 00:06:01,3
3,5fa35b03ac0ea832d2bc1168,22,male,辽宁省/本溪市,2020-09-01 02:35:52,3
3,5fa359cd0574d6367aaf1d96,22,male,辽宁省/本溪市,2020-09-01 01:57:24,5
3,5fa35b52ac0ea832d2bc1443,22,male,辽宁省/本溪市,2020-09-01 02:41:32,5
3,5fa359cc0574d6367aaf1d91,22,male,辽宁省/本溪市,2020-09-01 02:39:20,3
3,5fa359ab0574d6367aaf1c6f,22,male,辽宁省/本溪市,2020-09-01 00:56:27,5
3,5fa35b1aac0ea832d2bc1248,22,male,辽宁省/本溪市,2020-09-01 00:15:06,4
3,5fa35b5bac0ea832d2bc14bc,22,male,辽宁省/本溪市,2020-09-01 00:34:15,1
3,5fa359900574d6367aaf1b33,22,male,辽宁省/本溪市,2020-09-01 02:12:44,2
3,5fa359930574d6367aaf1b6f,22,male,辽宁省/本溪市,2020-09-01 01:07:23,5
3,5fa359b10574d6367aaf1cd3,22,male,辽宁省/本溪市,2020-09-01 00:48:35,3
3,5fa359e50574d6367aaf1ef7,22,male,辽宁省/本溪市,2020-09-01 02:34:56,5
3,5fa35b1bac0ea832d2bc1253,22,male,辽宁省/本溪市,2020-09-01 00:27:02,3
3,5fa35b1cac0ea832d2bc125b,22,male,辽宁省/本溪市,2020-09-01 02:14:32,5
3,5fa35b68ac0ea832d2bc1554,22,male,辽宁省/本溪市,2020-09-01 00:53:06,1
3,5fa359d90574d6367aaf1e32,22,male,辽宁省/本溪市,2020-09-01 02:12:37,2
3,5fa359e50574d6367aaf1ef4,22,male,辽宁省/本溪市,2020-09-01 00:47:00,4
3,5fa359f50574d6367aaf1fe9,22,male,辽宁省/本溪市,2020-09-01 00:40:06,1
3,5fa35b57ac0ea832d2bc148c,22,male,辽宁省/本溪市,2020-09-01 01:27:36,2
3,5fa359d70574d6367aaf1e1e,22,male,辽宁省/本溪市,2020-09-01 01:21:18,5
3,5fa359de0574d6367aaf1e7e,22,male,辽宁省/本溪市,2020-09-01 00:08:37,4
3,5fa35a030574d6367aaf20b5,22,male,辽宁省/本溪市,2020-09-01 00:19:58,1
3,5fa35b02ac0ea832d2bc1159,22,male,辽宁省/本溪市,2020-09-01 00:47:05,5
3,5fa35b24ac0ea832d2bc12d8,22,male,辽宁省/本溪市,2020-09-01 01:07:13,2
3,5fa35b22ac0ea832d2bc12b0,22,male,辽宁省/本溪市,2020-09-01 01:54:47,4
3,5fa359ae0574d6367aaf1c93,22,male,辽宁省/本溪市,2020-09-01 00:32:48,2
3,5fa35a000574d6367aaf208d,22,male,辽宁省/本溪市,2020-09-01 02:33:14,5
3,5fa359e60574d6367aaf1f02,22,male,辽宁省/本溪市,2020-09-01 01:43:40,1
3,5fa35b25ac0ea832d2bc12db,22,male,辽宁省/本溪市,2020-09-01 02:02:40,2
3,5fa359b60574d6367aaf1d13,22,male,辽宁省/本溪市,2020-09-01 01:34:25,4
3,5fa35b25ac0ea832d2bc12dc,22,male,辽宁省/本溪市,2020-09-01 00:37:46,2
3,5fa359f40574d6367aaf1fce,22,male,辽宁省/本溪市,2020-09-01 00:50:04,2
3,5fa35b68ac0ea832d2bc1553,22,male,辽宁省/本溪市,2020-09-01 00:21:13,1
3,5fa35b50ac0ea832d2bc1436,22,male,辽宁省/本溪市,2020-09-01 00:56:50,3
3,5fa359850574d6367aaf1a73,22,male,辽宁省/本溪市,2020-09-01 01:58:00,3
3,5fa3599f0574d6367aaf1bd4,22,male,辽宁省/本溪市,2020-09-01 00:14:10,4
3,5fa359d50574d6367aaf1e04,22,male,辽宁省/本溪市,2020-09-01 02:19:36,5
3,5fa35b07ac0ea832d2bc11a2,22,male,辽宁省/本溪市,2020-09-01 00:30:46,1
3,5fa359ee0574d6367aaf1f7f,22,male,辽宁省/本溪市,2020-09-01 02:27:26,2
4,5fa359e50574d6367aaf1ef3,32,male,天津市/天津市,2020-09-01 01:18:56,2
4,5fa35b8cac0ea832d2bc1726,32,male,天津市/天津市,2020-09-01 00:38:44,2
4,5fa3598f0574d6367aaf1b25,32,male,天津市/天津市,2020-09-01 02:06:19,2
4,5fa359fd0574d6367aaf2054,32,male,天津市/天津市,2020-09-01 01:21:56,2
4,5fa35b2fac0ea832d2bc1362,32,male,天津市/天津市,2020-09-01 00:54:31,1
